7,1,63,2,9,"add@88-96@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","add","add ( c1 , c2 )",88,96
8,1,63,2,11,"addScalar@98-108@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","addScalar","addScalar ( c1 , s )",98,108
7,1,63,2,9,"subtract@110-118@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","subtract","subtract ( c1 , c2 )",110,118
7,1,63,2,9,"multiply@120-128@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","multiply","multiply ( c1 , c2 )",120,128
7,1,57,2,9,"multiplyScalar@130-138@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","multiplyScalar","multiplyScalar ( c1 , f )",130,138
7,1,57,2,9,"divideFactor@140-148@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","divideFactor","divideFactor ( c1 , f )",140,148
5,7,106,0,5,"limit@150-154@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","limit","limit ( )",150,154
7,1,50,1,7,"distance@156-162@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","distance","distance ( color )",156,162
8,1,74,3,8,"blend@164-171@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","blend","blend ( c1 , c2 , w )",164,171
6,1,64,0,6,"brightness@173-178@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","brightness","brightness ( )",173,178
6,1,61,0,7,"toString@180-186@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","toString","toString ( )",180,186
5,2,33,3,5,"initialize@199-203@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","initialize","initialize ( pos , color , intensity )",199,203
11,1,33,0,11,"toString@205-215@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","toString","toString ( )",205,215
5,4,39,3,5,"initialize@228-232@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","initialize","initialize ( x , y , z )",228,232
5,1,29,1,5,"copy@234-238@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","copy","copy ( vector )",234,238
4,1,40,0,4,"normalize@240-243@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","normalize","normalize ( )",240,243
3,1,34,0,3,"magnitude@245-247@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","magnitude","magnitude ( )",245,247
7,1,64,1,7,"cross@249-255@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","cross","cross ( w )",249,255
3,1,30,1,3,"dot@257-259@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","dot","dot ( w )",257,259
3,1,40,2,3,"add@261-263@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","add","add ( v , w )",261,263
4,3,59,2,4,"subtract@265-268@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","subtract","subtract ( v , w )",265,268
3,1,40,2,3,"multiplyVector@270-272@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","multiplyVector","multiplyVector ( v , w )",270,272
3,1,34,2,3,"multiplyScalar@274-276@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","multiplyScalar","multiplyScalar ( v , w )",274,276
3,1,25,0,3,"toString@278-280@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","toString","toString ( )",278,280
4,1,19,2,4,"initialize@291-294@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","initialize","initialize ( pos , dir )",291,294
3,1,19,0,3,"toString@296-298@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","toString","toString ( )",296,298
13,1,109,0,13,"initialize@312-324@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","initialize","initialize ( )",312,324
1,1,4,0,1,"initialize@340-340@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","initialize","initialize ( )",340,340
1,1,7,2,1,"getColor@342-342@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","getColor","getColor ( u , v )",342,342
6,3,41,1,6,"wrapUp@344-349@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","wrapUp","wrapUp ( t )",344,349
11,1,27,0,11,"toString@351-361@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","toString","toString ( )",351,361
7,1,43,5,7,"initialize@372-378@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","initialize","initialize ( color , reflection , refraction , transparency , gloss )",372,378
3,1,12,2,3,"getColor@380-382@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","getColor","getColor ( u , v )",380,382
11,1,27,0,11,"toString@384-394@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","toString","toString ( )",384,394
16,1,57,6,16,"initialize@410-425@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","initialize","initialize ( colorEven , colorOdd , reflection , transparency , gloss , density )",410,425
5,2,51,2,6,"getColor@427-432@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","getColor","getColor ( u , v )",427,432
11,1,27,0,11,"toString@434-444@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","toString","toString ( )",434,444
5,1,27,3,5,"initialize@455-459@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","initialize","initialize ( pos , radius , material )",455,459
29,2,204,1,34,"intersect@461-494@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","intersect","intersect ( ray )",461,494
5,1,21,0,5,"toString@496-500@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","toString","toString ( )",496,500
5,1,27,3,5,"initialize@512-516@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","initialize","initialize ( pos , d , material )",512,516
29,4,246,1,34,"intersect@518-551@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","intersect","intersect ( ray )",518,551
3,1,19,0,3,"toString@553-555@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","toString","toString ( )",553,555
3,1,22,0,3,"initialize@572-574@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","initialize","initialize ( )",572,574
3,1,13,0,3,"toString@576-578@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","toString","toString ( )",576,578
10,1,67,3,10,"initialize@593-602@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","initialize","initialize ( pos , lookAt , up )",593,602
13,1,123,2,15,"getRay@604-618@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","getRay","getRay ( vx , vy )",604,618
3,1,7,0,3,"toString@620-622@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","toString","toString ( )",620,622
4,1,19,2,4,"initialize@634-637@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","initialize","initialize ( color , ambience )",634,637
18,2,84,1,21,"initialize@648-668@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","initialize","initialize ( options )",648,668
13,3,88,3,15,"setPixel@670-684@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","setPixel","setPixel ( x , y , color )",670,684
22,5,177,2,28,"renderScene@686-713@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","renderScene","renderScene ( scene , canvas )",686,713
8,2,55,2,8,"getPixelColor@715-722@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","getPixelColor","getPixelColor ( ray , scene )",715,722
17,6,118,3,19,"testIntersection@724-742@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","testIntersection","testIntersection ( ray , scene , exclude )",724,742
8,1,66,3,8,"getReflectionRay@744-751@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","getReflectionRay","getReflectionRay ( P , N , V )",744,751
85,15,639,4,109,"rayTrace@753-861@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","rayTrace","rayTrace ( info , ray , scene , depth )",753,861
80,1,617,0,92,"renderScene@864-955@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","renderScene","renderScene ( )",864,955
1,1,4,0,1,"Inheriter@46-46@./benchmarks/v8-v7/deltablue.js","./benchmarks/v8-v7/deltablue.js","Inheriter","Inheriter ( )",46,46
